MERGE_ID,ZIPCODE,TOTAL_POP
11313,35244,32390
11290,35254,16258
11315,35401,97961
11316,35404,21251
11317,35405,37661
11318,35406,13864
11340,35441,95265
12736,35442,13000
11340,35443,95265
11197,35444,37882
11315,35446,97961
12846,35447,28295
11315,35452,97961
11326,35453,11127
11246,35456,63309
11315,35457,97961
11315,35458,97961
12736,35459,13000
11340,35460,95265
12846,35461,28295
11340,35462,95265
11315,35463,97961
11340,35464,95265
11315,35466,97961
11315,35469,97961
11340,35470,95265
11339,35473,14909
11340,35474,95265
11341,35475,23935
11315,35476,97961
11340,35477,95265
11315,35480,97961
11315,35481,97961
11246,35490,63309
11347,35501,10424
11349,35503,87824
11349,35504,87824
11216,35540,26855
11349,35541,87824
11363,35542,11298
11367,35543,43956
11368,35544,12862
11363,35545,11298
11341,35546,23935
11367,35548,43956
11341,35549,23935
11296,35550,87911
11368,35552,12862
11349,35553,87824
11341,35554,23935
11363,35555,11298
11349,35559,87824
11367,35563,43956
11367,35564,43956
11367,35565,43956
11368,35570,12862
11367,35571,43956
11349,35572,87824
11315,35574,97961
11367,35575,43956
11315,35576,97961
11367,35577,43956
11349,35578,87824
11197,35579,37882
11296,35580,87911
11367,35581,43956
11413,35582,15243
11349,35584,87824
11367,35585,43956
11315,35586,97961
11197,35587,37882
11315,35592,97961
11367,35593,43956
11349,35594,87824
11387,35601,60209
11388,35603,30545
11397,35610,11120
11390,35611,50130
11391,35613,20546
11390,35614,50130
11418,35615,11259
11401,35616,35795
11410,35618,15841
11349,35619,87824
11397,35620,11120
11216,35621,26855
11349,35622,87824
11400,35630,41671
11401,35633,35795
11402,35634,9711
11403,35640,24267
11387,35643,60209
11405,35645,18503
11421,35646,23110
11390,35647,50130
11405,35648,18503
11418,35649,11259
11410,35650,15841
11367,35651,43956
11387,35652,60209
11413,35653,15243
11367,35654,43956
11400,35660,41671
11416,35661,16617
11349,35670,87824
11418,35671,11259
11387,35672,60209
11387,35673,60209
11421,35674,23110
11401,35677,35795
11451,35739,18164
12026,35740,9771
11462,35741,51263
11448,35744,12107
11442,35745,11918
11447,35746,36385
11457,35747,36413
11462,35748,51263
11431,35749,20575
11432,35750,14147
11462,35751,51263
11447,35752,36385
11349,35754,87824
11493,35755,20503
11418,35756,11259
11438,35757,12840
11439,35758,41875
11462,35759,51263
11462,35760,51263
11442,35761,11918
11443,35763,14216
11462,35764,51263
11447,35765,36385
11462,35766,51263
11447,35768,36385
11448,35769,12107
11493,35771,20503
11447,35772,36385
11451,35773,18164
11462,35774,51263
11349,35775,87824
11462,35776,51263
11455,35801,21509
11456,35802,21297
11457,35803,36413
11458,35805,22498
11459,35806,19587
11349,35808,87824
11461,35810,30617
11462,35811,51263
11463,35816,15228
11349,35824,87824
11459,35896,19587
11466,35901,20045
11467,35903,18088
11468,35904,14194
11587,35905,45838
11470,35906,9897
11587,35907,45838
11472,35950,20826
11473,35951,13098
11215,35952,132943
11271,35953,167159
11476,35954,12416
11215,35956,132943
11478,35957,15693
11447,35958,36385
9600,35959,56110
11481,35960,10087
11215,35961,132943
11215,35962,132943
11215,35963,132943
9879,35966,74081
11486,35967,16630
11215,35968,132943
11215,35971,132943
11215,35972,132943
9600,35973,56110
11215,35974,132943
11215,35975,132943
11493,35976,20503
11215,35978,132943
9879,35979,74081
11215,35980,132943
11215,35981,132943
11215,35983,132943
9600,35984,56110
11215,35986,132943
11215,35987,132943
11215,35988,132943
11215,35989,132943
11215,35990,132943
11545,36003,33635
11552,36005,24848
11545,36006,33635
11528,36009,100982
11552,36010,24848
11548,36013,9541
11518,36016,82440
11518,36017,82440
11542,36020,16189
11514,36022,13092
11190,36024,26244
11558,36025,26003
11271,36026,167159
11518,36027,82440
11528,36028,100982
11552,36029,24848
11528,36030,100982
11554,36031,14486
11528,36032,100982
11528,36033,100982
11528,36034,100982
11528,36035,100982
11528,36036,100982
11528,36037,100982
11528,36038,100982
11552,36039,24848
11528,36040,100982
11528,36041,100982
11528,36042,100982
11528,36043,100982
11528,36046,100982
11528,36047,100982
11518,36048,82440
11528,36049,100982
11545,36051,33635
11552,36052,24848
11518,36053,82440
11542,36054,16189
11548,36064,9541
11544,36066,19089
11545,36067,33635
11528,36069,100982
11528,36071,100982
11548,36075,9541
11549,36078,13179
11528,36079,100982
11271,36080,167159
11552,36081,24848
11552,36082,24848
11554,36083,14486
11554,36088,14486
11518,36089,82440
11271,36091,167159
11558,36092,26003
11572,36093,59724
11564,36104,33229
11561,36105,12043
11562,36106,15211
11563,36107,9589
11564,36108,33229
11565,36109,25400
11566,36110,12997
11567,36111,12176
11564,36112,33229
11564,36113,33229
11565,36115,25400
11571,36116,43790
11572,36117,59724
11573,36201,20156
11574,36203,18799
11576,36205,12062
11576,36206,12062
11577,36207,19801
11587,36250,45838
11271,36251,167159
11271,36255,167159
11271,36256,167159
11271,36258,167159
11271,36260,167159
9580,36262,39068
9574,36263,50243
11271,36264,167159
11587,36265,45838
11271,36266,167159
11271,36267,167159
11271,36268,167159
11271,36269,167159
11271,36271,167159
11593,36272,13389
11271,36273,167159
11595,36274,11199
11271,36276,167159
11587,36277,45838
11271,36278,167159
11271,36279,167159
11271,36280,167159
11601,36301,47415
11602,36303,30217
11603,36305,14470
11518,36310,82440
11518,36311,82440
11601,36312,47415
11617,36313,47905
10426,36314,103365
11617,36316,47905
11518,36317,82440
11617,36318,47905
11518,36319,82440
11601,36320,47415
11601,36321,47415
11617,36322,47905
11528,36323,100982
11617,36330,47905
10426,36340,103365
10356,36343,88585
10426,36344,103365
11518,36345,82440
11528,36346,100982
11518,36350,82440
11528,36351,100982
10426,36352,103365
11518,36353,82440
11627,36360,20157
10426,36362,103365
10356,36370,88585
10426,36371,103365
11518,36373,82440
11518,36374,82440
10426,36375,103365
11518,36376,82440
11639,36401,44848
11636,36420,10673
11528,36421,100982
11639,36425,44848
11639,36426,44848
11639,36432,44848
11664,36435,20854
11664,36436,20854
11654,36439,11321
11639,36441,44848
10426,36442,103365
11639,36444,44848
11639,36445,44848
11664,36446,20854
11664,36451,20854
10426,36453,103365
11639,36454,44848
10426,36455,103365
11528,36456,100982
11654,36460,11321
11655,36467,10058
11639,36470,44848
11639,36471,44848
11639,36473,44848
11528,36474,100982
11639,36475,44848
11528,36476,100982
10426,36477,103365
11639,36480,44848
11664,36481,20854
11639,36482,44848
10426,36483,103365
11667,36502,24747
11711,36505,34872
11669,36507,19090
11720,36509,30844
11686,36511,28185
11711,36512,34872
11694,36513,11632
12751,36518,9562
11714,36521,23776
12773,36522,71072
11720,36523,30844
11664,36524,20854
11711,36525,34872
11680,36526,42273
11681,36527,12109
11720,36528,30844
12773,36529,71072
10414,36530,67605
11685,36532,27936
11686,36535,28185
11664,36538,20854
12773,36539,71072
11639,36540,44848
11690,36541,15647
11691,36542,12705
11667,36543,24747
11693,36544,12476
11694,36545,11632
11694,36548,11632
10414,36549,67605
11639,36550,44848
11680,36551,42273
12773,36553,71072
11686,36555,28185
12773,36556,71072
12751,36558,9562
11680,36559,42273
12773,36560,71072
10414,36561,67605
10441,36562,53646
11685,36564,27936
11708,36567,12672
11720,36568,30844
11664,36569,20854
11711,36571,34872
11711,36572,34872
10414,36574,67605
11714,36575,23776
11680,36576,42273
11680,36578,42273
10441,36579,53646
10414,36580,67605
12773,36581,71072
11720,36582,30844
12773,36583,71072
12773,36584,71072
12773,36585,71072
11724,36587,12053
11720,36590,30844
11734,36602,14293
11729,36603,38424
11728,36604,10456
11729,36605,38424
11730,36606,18733
11732,36607,44375
11732,36608,44375
11733,36609,25846
11734,36610,14293
11711,36611,34872
11711,36612,34872
11737,36613,12749
11729,36615,38424
11734,36616,14293
11740,36617,13967
11741,36618,16737
11742,36619,14269
11732,36688,44375
11744,36693,17847
11745,36695,45118
11746,36701,25769
11747,36703,13643
11664,36720,20854
11664,36722,20854
11664,36723,20854
11664,36726,20854
11664,36727,20854
11664,36728,20854
11340,36732,95265
11760,36736,13173
11760,36738,13173
11340,36740,95265
11340,36742,95265
11340,36744,95265
11760,36748,13173
11545,36749,33635
11246,36750,63309
11664,36751,20854
11528,36752,100982
11639,36753,44848
11664,36754,20854
11767,36756,11706
11246,36758,63309
11746,36759,25769
11528,36761,100982
11340,36763,95265
11340,36765,95265
11664,36766,20854
11528,36767,100982
11528,36768,100982
11664,36769,20854
11528,36773,100982
11528,36775,100982
11340,36776,95265
11340,36782,95265
11528,36783,100982
11760,36784,13173
11528,36785,100982
11528,36786,100982
11246,36790,63309
11246,36792,63309
11246,36793,63309
11788,36801,24343
11789,36804,17302
11790,36830,36351
11791,36832,22094
11790,36849,36351
11271,36850,167159
11788,36852,24343
11271,36853,167159
11796,36854,14576
9637,36855,31565
10190,36856,47496
11789,36858,17302
10190,36859,47496
11518,36860,82440
11271,36861,167159
11271,36862,167159
11804,36863,11672
11791,36865,22094
11271,36866,167159
11807,36867,22210
11808,36869,18751
11809,36870,18783
11518,36871,82440
10203,36874,54860
11518,36875,82440
11813,36877,11414
11271,36879,167159
11340,36901,95265
11340,36904,95265
11340,36907,95265
11340,36908,95265
11340,36910,95265
11340,36912,95265
11340,36913,95265
11340,36915,95265
11340,36916,95265
11340,36919,95265
11340,36921,95265
11340,36922,95265
11340,36925,95265
11854,37010,119542
12417,37012,10904
11830,37013,78406
11921,37014,51177
11832,37015,17184
12417,37016,10904
12007,37018,36840
11887,37019,24044
11918,37020,50589
11870,37022,70676
11879,37023,13169
11862,37025,62090
12007,37026,36840
11841,37027,49035
13523,37028,19396
11862,37029,62090
11885,37030,90424
11870,37031,70676
11854,37032,119542
12388,37033,25899
12374,37034,99035
11854,37035,119542
11854,37036,119542
11898,37037,45278
11852,37040,44924
11853,37042,75312
11854,37043,119542
12374,37046,99035
11887,37047,24044
11876,37048,72143
11876,37049,72143
11879,37050,13169
11854,37051,119542
11854,37052,119542
11862,37055,62090
11885,37057,90424
11879,37058,13169
11920,37059,16852
12374,37060,99035
11854,37061,119542
11868,37062,10745
11869,37064,48118
11870,37066,70676
11871,37067,23652
11872,37069,18899
11873,37072,40919
11874,37073,13350
11870,37074,70676
11876,37075,72143
11877,37076,35230
11892,37078,25893
11879,37079,13169
11873,37080,40919
11862,37082,62090
11882,37083,13909
11900,37085,76759
11884,37086,31513
11885,37087,90424
11886,37090,12922
11887,37091,24044
11920,37095,16852
12388,37096,25899
12388,37097,25899
11862,37098,62090
11892,37101,25893
11893,37110,58797
11894,37115,37316
11900,37118,76759
11896,37122,46463
11897,37127,15786
11898,37128,45278
11899,37129,49103
11900,37130,76759
11900,37132,76759
11892,37134,25893
11903,37135,9681
11862,37137,62090
11905,37138,22191
11862,37140,62090
11876,37141,72143
11854,37142,119542
11862,37143,62090
11918,37144,50589
11885,37145,90424
11854,37146,119542
11913,37148,22320
11900,37149,76759
11885,37150,90424
11885,37151,90424
12374,37153,99035
11918,37160,50589
11854,37165,119542
11920,37166,16852
11921,37167,51177
11854,37171,119542
11923,37172,28714
11924,37174,26418
11892,37175,25893
11854,37178,119542
11927,37179,11767
12374,37180,99035
11854,37181,119542
11918,37183,50589
12417,37184,10904
11892,37185,25893
11870,37186,70676
11854,37187,119542
11935,37188,13643
11873,37189,40919
11900,37190,76759
11854,37191,119542
11944,37201,39557
11940,37203,11883
11941,37204,12031
11942,37205,24057
11943,37206,25699
11944,37207,39557
11945,37208,16067
11946,37209,35457
11947,37210,16067
11948,37211,80541
11949,37212,20902
11944,37213,39557
11951,37214,28973
11952,37215,21190
11953,37216,17848
11954,37217,29599
11955,37218,14855
11944,37219,39557
11948,37220,80541
11958,37221,36610
11944,37228,39557
11949,37240,20902
11893,37301,58797
9866,37302,75634
11963,37303,31049
11893,37305,58797
11447,37306,36385
11978,37307,92333
12014,37308,39646
11978,37309,92333
11978,37310,92333
11970,37311,27373
11971,37312,30962
11893,37313,58797
12014,37315,39646
9860,37317,52183
12035,37318,27844
11976,37321,21722
11978,37322,92333
11978,37323,92333
12035,37324,27844
11978,37325,92333
9860,37326,52183
11982,37327,11174
11432,37328,14147
11963,37329,31049
12007,37330,36840
11978,37331,92333
11976,37332,21722
9076,37333,19009
11989,37334,27635
11447,37335,36385
11978,37336,92333
12424,37337,29997
12025,37338,29928
11893,37339,58797
12034,37340,18550
11996,37341,12085
11893,37342,58797
11998,37343,40042
11447,37345,36385
12034,37347,18550
11447,37348,36385
9879,37350,74081
12047,37351,24263
11918,37352,50589
9866,37353,75634
12006,37354,16483
12007,37355,36840
12035,37356,27844
11900,37357,76759
11918,37359,50589
11918,37360,50589
11978,37361,92333
9866,37362,75634
12014,37363,39646
11893,37365,58797
11893,37366,58797
12017,37367,10247
11978,37369,92333
11978,37370,92333
12014,37373,39646
11893,37374,58797
12035,37375,27844
11447,37376,36385
12024,37377,15310
12025,37379,29928
12026,37380,9771
11978,37381,92333
9049,37385,122395
11893,37387,58797
12030,37388,24494
9860,37391,52183
11900,37394,76759
12034,37396,18550
12034,37397,18550
12035,37398,27844
12039,37402,24325
12039,37403,24325
12038,37404,13327
12039,37405,24325
12040,37406,14627
9879,37407,74081
9879,37408,74081
9879,37409,74081
9879,37410,74081
12045,37411,17587
12046,37412,20951
12047,37415,24263
12048,37416,14486
9879,37419,74081
12050,37421,46228
12051,37601,45876
12052,37604,36352
12052,37614,36352
12054,37615,19560
12110,37616,66325
12056,37617,14251
12057,37618,12747
12058,37620,68800
8925,37640,65903
12110,37641,66325
12061,37642,14947
12062,37643,33689
12069,37645,84307
12064,37650,12750
12069,37656,84307
12110,37657,66325
8925,37658,65903
12068,37659,27585
12069,37660,84307
12070,37663,14617
12071,37664,26880
12069,37665,84307
12058,37680,68800
12069,37681,84307
12051,37682,45876
12076,37683,13021
12051,37686,45876
8925,37687,65903
12058,37688,68800
12069,37690,84307
8956,37691,79079
8925,37692,65903
12051,37694,45876
12132,37701,31941
12093,37705,83775
12141,37708,42849
12095,37709,23557
12093,37710,83775
12163,37711,26353
12110,37713,66325
12093,37714,83775
13167,37715,16606
12093,37716,83775
12112,37719,18025
12095,37721,23557
9049,37722,122395
12424,37723,29997
13165,37724,19709
12099,37725,16919
12437,37726,15885
12110,37727,66325
12124,37729,24682
12124,37730,24682
7379,37731,42919
12173,37732,9540
12173,37733,9540
12201,37737,44802
9049,37738,122395
12201,37742,44802
12110,37743,66325
12111,37745,18401
12112,37748,18025
7379,37752,42919
9049,37753,122395
12093,37754,83775
12152,37755,14194
12093,37756,83775
12093,37757,83775
12119,37760,12931
12124,37762,24682
12121,37763,15794
12176,37764,90206
7379,37765,42919
12124,37766,24682
12093,37769,83775
12093,37770,83775
12127,37771,15380
12128,37772,11146
12129,37774,18321
12130,37777,11274
12095,37779,23557
12132,37801,31941
12133,37803,32182
12134,37804,24682
12095,37806,23557
12136,37807,9923
12110,37809,66325
12110,37810,66325
12141,37811,42849
12140,37813,17444
12141,37814,42849
12110,37818,66325
12124,37819,24682
12176,37820,90206
12145,37821,22608
12179,37825,19033
11978,37826,92333
12093,37828,83775
12424,37829,29997
12150,37830,29700
12151,37840,10515
12152,37841,14194
12110,37843,66325
12151,37845,10515
11978,37846,92333
12093,37847,83775
12095,37848,23557
12158,37849,25459
13167,37851,16606
12173,37852,9540
12199,37853,50135
12162,37854,13108
12163,37857,26353
12110,37860,66325
12176,37861,90206
12166,37862,20934
12176,37863,90206
12168,37865,20912
12093,37866,83775
7379,37869,42919
12093,37870,83775
12176,37871,90206
12173,37872,9540
12069,37873,84307
12175,37874,14979
12176,37876,90206
12176,37877,90206
12133,37878,32182
12179,37879,19033
11978,37880,92333
12176,37881,90206
9049,37882,122395
9049,37885,122395
9049,37886,122395
12093,37887,83775
12176,37888,90206
12176,37890,90206
12110,37891,66325
12093,37892,83775
12199,37902,50135
12191,37909,15168
12192,37912,20673
12193,37914,19663
12199,37915,50135
12195,37916,12507
12196,37917,24072
12197,37918,42835
12198,37919,28194
12199,37920,50135
12200,37921,28233
12201,37922,44802
12202,37923,27457
12203,37924,11259
12204,37931,26109
12205,37932,14527
12206,37934,24107
12207,37938,17085
12339,38001,20397
12209,38002,55421
12210,38004,9866
12316,38006,99151
12223,38007,74771
12213,38008,9721
12214,38011,9908
12215,38012,14575
12220,38015,18429
12217,38016,43079
12218,38017,59002
12219,38018,35059
12220,38019,18429
12339,38021,20397
12240,38023,38574
12223,38024,74771
12218,38028,59002
12209,38029,55421
12223,38030,74771
12223,38034,74771
12209,38036,55421
12247,38037,25951
12250,38039,13649
12316,38040,99151
12247,38041,25951
12250,38042,13649
12336,38044,19183
12250,38046,13649
12223,38047,74771
12209,38049,55421
12223,38050,74771
12336,38052,19183
12240,38053,38574
12240,38054,38574
12474,38057,47126
12243,38058,10236
12223,38059,74771
12245,38060,9496
12557,38061,38406
12247,38063,25951
12218,38066,59002
12336,38067,19183
12250,38068,13649
12209,38069,55421
12223,38070,74771
12209,38075,55421
12218,38076,59002
12314,38077,29019
12314,38079,29019
12223,38080,74771
12258,38103,12180
12259,38104,36927
12259,38105,36927
12261,38106,27222
12262,38107,17698
12263,38108,18729
12264,38109,65508
12265,38111,42576
12266,38112,17472
